gage_id,NSE,NNSE
08013000,-0.0259730837967393,0.4935899731332894
07180500,0.0501372328875281,0.5128566055348028
07375000,-0.0001916715608025,0.4999520867016077
08023080,-0.0055676441762002,0.4986119530317593
07291000,0.0079436952698893,0.5019938430583079
07060710,-0.1222528700614293,0.4711973837363944
08066200,0.0016604169684187,0.500415449151515
07057500,-0.1085016423756588,0.474270439207861
07359610,0.0175949700087273,0.5044377838389577
08070200,-0.0695470977529544,0.4831975078439949
08014500,-0.0439029992412709,0.4892600090959383
07340300,-0.0103420706949479,0.4974277833494841
08103900,0.0377471534623075,0.5096183204750883
08086290,0.0129225032284732,0.503251635441866
07362100,-0.0078171617747833,0.498053318319116
07335700,0.0408665153453077,0.5104297424512936
08150800,0.0261416845291994,0.5066219759352293
07196900,-0.0063310914887453,0.4984222216573318
08164600,-0.0130425204961257,0.4967604955277071
07184000,0.0039618652552385,0.5009924322552447
08070000,-0.0602122523910406,0.4853868812979926
08171300,-0.0490519283316301,0.488030579495472
08164300,-0.0159883305295327,0.49603461729232
08165300,-0.0076060284375458,0.4981056969520396
08086212,0.0021520725848492,0.5005385976968812
08190000,-0.0840130203455074,0.4798434511864089
08200000,-0.0144817317333509,0.4964055936806906
08202700,0.0261060180749767,0.5066128217406887
07261000,-0.1097791630833617,0.4739832573464884
08175000,-0.0120607817012057,0.497002878389437
08158700,-0.0422346967050819,0.4896596858399226
08194200,-0.0116465656766804,0.4971052157283994
07195800,-0.049364427751718,0.4879561616559642
08198500,-0.0085017174702803,0.4978835672889072
08269000,-0.0100864078129367,0.4974910511872196
08196000,-0.0576480767648537,0.4859917550003276
08066300,-0.0587949230024102,0.4857210345854487
08324000,-0.0305917708456151,0.4924672769571809
08082700,-0.0023833059801845,0.4994048826782898
08190500,-0.0318819531320442,0.4921545754459555
07362587,0.0024473110780884,0.5006125773531934
09066300,-0.0046121550568027,0.4988496141148381
09066000,-0.0228142283169241,0.4943607702581995
08178880,-0.1056493359072396,0.4749128845659101
08267500,-0.0085370270964324,0.4978748146085279
12488500,-0.0185656470793389,0.4954012773609316
09223000,-0.0629521912392534,0.4847422079128656
09210500,-0.0204270223705673,0.4949448749832596
09312600,-0.0371001792715954,0.4908938746240596
09386900,-0.0512244043731648,0.4875137005332143
09107000,-0.0749756461924944,0.4819333671867253
09430600,-0.0080544219447016,0.4979944712014076
08378500,-0.0075632850377114,0.4981163022122191
09378170,-0.0607925591495659,0.4852501992789965
08195000,-0.0971297477348511,0.4768422178361251
08189500,-0.0212411551637292,0.4947455168549621
09352900,-0.0209496514711533,0.4948168794170842
09404450,0.006966398204928,0.5017476870933469
09065500,-0.0024363693291569,0.4993916487518719
08271000,-0.0102444764436187,0.4974519326968273
09447800,0.0003426040073006,0.5000856656765272
08380500,-0.0759666025335976,0.4817033177602943
09081600,-0.0012278277060904,0.4996932314029688
09508300,0.0916223736426645,0.5240053049190141
09513780,0.0180020325125555,0.5045413852102423
09510200,0.0748423372672625,0.519437976098286
10244950,-0.0049636123302416,0.498762168974111
08377900,-0.0223869190751777,0.4944652235276979
09066200,-9.835444652006586e-05,0.4999754125975101
10336660,0.017966246120041,0.504532275518737
10343500,0.0035795123115629,0.5008964825630765
